1600853540.502288,-2,153,71,64,1
1600853540.52278,-1,156,72,63,1
1600853540.543264,1,160,74,61,1
1600853540.5644114,3,164,76,59,1
1600853540.5850327,4,165,77,58,1
1600853540.6068883,5,168,79,56,1
1600853540.6281445,6,172,81,54,1
1600853540.6492887,6,173,81,54,1
1600853540.6704028,6,176,83,52,1
1600853540.6912756,5,179,84,51,1
1600853540.711677,5,180,85,50,1
1600853540.7325912,4,183,86,49,1
1600853540.753668,3,185,88,47,1
1600853540.7743957,3,186,88,47,1
1600853540.7952454,1,188,90,45,1
1600853540.8157754,0,191,92,43,1
1600853540.836946,-1,192,93,42,1
1600853540.8576903,-2,194,95,40,1
1600853540.8783941,-4,196,97,38,1
1600853540.899313,-5,196,98,37,1
1600853540.920473,-6,198,101,34,1
1600853540.9413395,-8,200,103,32,1
1600853540.9624374,-8,201,106,29,1
1600853540.9837015,-9,203,108,27,1
1600853541.0042622,-11,204,111,24,1
1600853541.0252132,-12,205,114,21,1
1600853541.0461934,-13,205,115,20,1
1600853541.0678375,-15,206,117,18,1
1600853541.088657,-17,207,118,17,1
1600853541.1095207,-18,207,119,16,1
1600853541.130672,-17,208,120,15,1
1600853541.1516147,-19,208,119,16,1
1600853541.1725905,-19,208,120,15,1
1600853541.1935985,-19,208,121,14,1
1600853541.2145247,-20,207,122,13,1
1600853541.2351768,-22,206,122,13,1
1600853541.2557487,-22,205,123,12,1
1600853541.2766597,-22,205,123,12,1
1600853541.29718,-22,205,124,11,1
1600853541.318091,-20,205,126,9,1
1600853541.3389618,-20,204,127,8,1
1600853541.3599398,-20,203,127,8,1
1600853541.3808556,-20,202,127,8,1
1600853541.40186,-20,201,128,7,1
1600853541.4229069,-20,201,128,7,1
1600853541.4444447,-20,199,127,8,1
1600853541.4649642,-20,199,127,8,1
1600853541.4855785,-20,197,127,8,1
1600853541.5061107,-20,194,127,8,1
1600853541.5266159,-19,193,127,8,1
1600853541.5483913,-18,190,127,8,1
1600853541.5689564,-17,188,127,8,1
1600853541.5898848,-16,185,126,9,1
1600853541.6116974,-16,184,126,9,1
1600853541.6325848,-14,183,125,10,1
1600853541.6530724,-13,181,124,11,1
1600853541.673793,-12,179,123,12,1
1600853541.695571,-12,178,122,13,1
1600853541.7165704,-11,176,121,14,1
1600853541.7372541,-10,175,120,15,1
1600853541.7590108,-9,173,119,16,1
1600853541.7803273,-8,172,119,16,1
1600853541.8010473,-7,170,118,17,1
1600853541.8222196,-7,169,118,17,1
1600853541.8437152,-7,168,118,17,1
1600853541.8646097,-6,167,118,17,1
1600853541.8859978,-5,167,119,16,1
1600853541.9071379,-4,167,119,16,1
1600853541.9282959,-5,165,120,15,1
1600853541.9487321,-5,165,120,15,1
1600853541.969637,-6,165,121,14,1
1600853541.9911535,-7,165,121,14,1
1600853542.0120022,-8,165,121,14,1
1600853542.032963,-8,166,121,14,1
1600853542.053673,-9,167,120,15,1
1600853542.0751772,-9,168,120,15,1
1600853542.0967612,-9,168,120,15,1
1600853542.1175637,-10,169,120,15,1
1600853542.1385255,-9,170,120,15,1
1600853542.15966,-9,171,119,16,1
1600853542.1806977,-9,172,119,16,1
1600853542.202269,-9,173,119,16,1
1600853542.2228491,-9,173,119,16,1
1600853542.2437348,-9,173,120,15,1
1600853542.2655656,-8,173,121,14,1
1600853542.2860749,-8,173,121,14,1
1600853542.3067822,-8,172,122,13,1
1600853542.3273845,-8,172,122,13,1
1600853542.349275,-8,171,123,12,1
1600853542.3714201,-8,170,124,11,1
1600853542.3923376,-8,170,125,10,1
1600853542.4130619,-7,169,126,9,1
1600853542.4339352,-7,169,126,9,1
1600853542.455204,-6,169,126,9,1
1600853542.4760778,-6,169,127,8,1
1600853542.497052,-6,169,127,8,1
1600853542.5178545,-5,168,128,7,1
1600853542.5393653,-5,168,128,7,1
1600853542.5601554,-4,168,128,7,1
1600853542.5805922,-4,168,129,6,1
1600853542.6023743,-3,168,129,6,1
1600853542.6233335,-2,169,130,5,1
1600853543.1476638,3,174,129,6,1
1600853546.6704922,21,178,127,-133,2
1600853546.6914036,21,178,127,-133,2
1600853546.7125475,21,178,127,-133,2
1600853546.7329874,21,178,127,-133,2
1600853546.7541244,21,178,127,-133,2
1600853546.7747257,21,178,127,-133,2
1600853546.7955754,21,178,127,-133,2
1600853546.8165834,21,178,127,-133,2
1600853546.8370092,22,178,127,-133,2
1600853546.8578403,22,178,127,-133,2
1600853546.8793144,22,178,127,-133,2
1600853546.9000752,22,178,127,-133,2
1600853546.9208624,22,178,127,-133,2
1600853546.9421074,22,179,127,-133,2
1600853546.9631896,23,179,127,-133,2
1600853546.9842167,23,179,127,-133,2
1600853547.005197,23,179,127,-133,2
1600853547.0261486,23,179,127,-133,2
1600853547.0472388,23,179,127,-133,2
1600853547.067912,23,180,126,-132,2
1600853547.0887818,23,180,126,-132,2
1600853547.109824,23,180,126,-132,2
1600853547.1311815,23,180,126,-132,2
1600853547.1529732,24,180,126,-132,2
1600853547.173988,24,181,126,-132,2
1600853547.1948764,24,180,126,-132,2
1600853547.216107,24,181,126,-132,2
1600853547.2372174,24,181,126,-132,2
1600853547.2581794,25,181,127,-133,2
1600853547.2785344,25,181,126,-132,2
1600853547.2994251,25,181,126,-132,2
1600853547.3206437,25,182,126,-132,2
1600853547.3415434,25,182,126,-132,2
1600853547.362712,26,182,126,-132,2
1600853547.383694,26,182,125,-131,2
1600853547.4055808,26,183,125,-131,2
1600853547.4265668,26,183,124,-130,2
1600853547.447694,26,184,124,-130,2
1600853547.46821,26,184,123,-129,2
1600853547.4886138,25,184,121,-127,2
1600853547.5096421,23,184,120,-126,2
1600853547.530456,23,185,119,-125,2
1600853547.5509064,22,185,118,-124,2
1600853547.5723658,21,186,116,-122,2
1600853547.5932672,21,186,115,-121,2
1600853547.614162,18,187,112,-118,2
1600853547.6351328,17,187,111,-117,2
1600853547.6562288,15,187,109,-115,2
1600853547.677387,13,187,107,-113,2
1600853547.698394,10,186,106,-112,2
1600853547.7195435,9,187,104,-110,2
1600853547.740596,7,187,102,-108,2
1600853547.761703,6,187,101,-107,2
1600853547.7828288,4,186,100,-106,2
1600853547.8038595,2,186,98,-104,2
1600853547.8243885,1,186,97,-103,2
1600853547.8457675,-1,186,96,-102,2
1600853547.8668387,-4,186,94,-100,2
1600853547.887307,-5,186,93,-99,2
1600853547.9084034,-7,187,91,-97,2
1600853547.9293416,-9,187,89,-95,2
1600853547.9497871,-10,187,88,-94,2
1600853547.9706478,-11,187,87,-93,2
1600853547.9919872,-13,188,84,-90,2
1600853548.0129209,-13,189,83,-89,2
1600853548.0346665,-14,190,81,-87,2
1600853548.055546,-15,191,79,-85,2
1600853548.077121,-15,192,77,-83,2
1600853548.0984383,-15,192,75,-81,2
1600853548.1194012,-15,193,72,-78,2
1600853548.1403792,-15,193,71,-77,2
1600853548.1616697,-14,194,69,-75,2
1600853548.1823587,-13,196,66,-72,2
1600853548.2033055,-12,196,63,-69,2
1600853548.2245955,-11,196,62,-68,2
1600853548.2453923,-9,196,59,-65,2
1600853548.2666354,-7,196,56,-62,2
1600853548.2879422,-6,196,54,-60,2
1600853548.3090463,-3,197,52,-58,2
1600853548.33056,0,198,49,-55,2
1600853548.352097,3,199,46,-52,2
1600853548.372925,3,199,44,-50,2
1600853548.3938391,6,200,42,-48,2
1600853548.4151094,10,201,40,-46,2
1600853548.436209,12,202,38,-44,2
1600853548.4576628,15,202,36,-42,2
1600853548.4793906,19,202,33,-39,2
1600853548.50001,21,202,32,-38,2
1600853548.5212028,24,202,30,-36,2
1600853548.5425692,28,202,28,-34,2
1600853548.5633106,31,202,25,-31,2
1600853548.5838137,34,202,24,-30,2
1600853548.6056328,38,200,22,-28,2
1600853548.6269703,41,200,20,-26,2
1600853548.6482542,43,200,19,-25,2
1600853548.6690404,46,199,18,-24,2
1600853548.6903937,50,198,16,-22,2
1600853548.71144,51,198,16,-22,2
1600853548.7320764,54,197,15,-21,2
1600853548.7532253,56,196,15,-21,2
1600853548.7741263,59,194,14,-20,2
1600853548.794848,62,192,13,-19,2
1600853548.8154867,65,190,13,-19,2
1600853548.8363862,67,189,13,-19,2
1600853548.8576827,70,186,13,-19,2
1600853548.8787081,72,184,13,-19,2
1600853548.900375,74,182,13,-19,2
1600853548.9216893,75,182,13,-19,2
1600853548.942447,77,180,13,-19,2
1600853548.962793,78,179,13,-19,2
1600853548.9841886,80,177,14,-20,2
1600853549.0048866,81,175,14,-20,2
1600853549.025873,83,173,14,-20,2
1600853549.0466409,84,172,14,-20,2
1600853549.0674653,85,170,14,-20,2
1600853549.0882146,86,168,14,-20,2
1600853549.1090913,86,166,14,-20,2
1600853549.1299977,87,164,14,-20,2
1600853549.1506457,87,161,14,-20,2
1600853549.1716783,87,160,13,-19,2
1600853549.1930327,86,157,13,-19,2
1600853549.213424,86,154,12,-18,2
1600853549.2347188,85,152,12,-18,2
1600853549.2559795,84,148,11,-17,2
1600853549.2767353,83,145,10,-16,2
1600853549.2976997,83,143,10,-16,2
1600853549.3181381,81,139,9,-15,2
1600853549.3397622,79,135,9,-15,2
1600853549.3602586,79,133,9,-15,2
1600853549.3812892,77,129,9,-15,2
1600853549.4018655,75,124,9,-15,2
1600853549.4227922,74,122,8,-14,2
1600853549.443787,72,118,8,-14,2
1600853549.4641316,71,116,8,-14,2
1600853549.4851274,69,112,9,-15,2
1600853549.5060194,68,108,9,-15,2
1600853549.526755,66,104,9,-15,2
1600853549.5475473,66,102,9,-15,2
1600853549.5685692,65,98,9,-15,2
1600853549.5896428,64,95,9,-15,2
1600853549.6104665,64,94,9,-15,2
1600853549.6317067,62,91,9,-15,2
1600853549.6523616,62,90,9,-15,2
1600853549.673347,61,88,9,-15,2
1600853549.6944644,60,86,9,-15,2
1600853549.7152689,60,84,9,-15,2
1600853549.7359035,59,84,9,-15,2
1600853549.756605,59,82,9,-15,2
1600853549.7776105,59,81,9,-15,2
1600853549.7980766,60,81,9,-15,2
1600853549.81858,60,80,8,-14,2
1600853549.8394525,61,80,9,-15,2
1600853549.8606555,61,80,9,-15,2
1600853549.8824384,61,80,9,-15,2
1600853549.9035456,62,80,9,-15,2
1600853549.9250293,62,80,10,-16,2
1600853549.946179,63,81,10,-16,2
1600853549.9670644,64,81,10,-16,2
1600853549.987489,65,81,10,-16,2
1600853550.008515,65,81,11,-17,2
1600853550.0294764,66,80,10,-16,2
1600853550.0502112,66,80,10,-16,2
1600853550.0714962,66,80,10,-16,2
1600853550.0920324,66,80,10,-16,2
1600853550.1135445,67,81,10,-16,2
1600853550.1340373,67,81,10,-16,2
1600853550.1549778,66,81,10,-16,2
1600853550.1758945,66,81,9,-15,2
1600853550.1964364,66,81,9,-15,2
1600853550.2171574,66,81,9,-15,2
1600853550.2379704,66,81,9,-15,2
1600853550.2589507,66,81,9,-15,2
1600853550.2794065,65,81,9,-15,2
1600853550.300622,65,81,9,-15,2
1600853550.3212945,65,81,8,-14,2
1600853550.3420153,64,81,8,-14,2
1600853550.3631792,64,81,8,-14,2
1600853550.3843665,63,81,8,-14,2
1600853550.4051962,63,81,8,-14,2
1600853550.426736,62,81,7,-13,2
1600853550.4475727,62,81,7,-13,2
1600853550.4684584,62,81,7,-13,2
1600853550.4892437,61,81,7,-13,2
1600853550.5104196,61,81,7,-13,2
1600853550.5321932,61,81,7,-13,2
1600853550.55363,60,81,7,-13,2
1600853550.5747998,60,81,7,-13,2
1600853550.5962293,60,81,7,-13,2
1600853550.6178505,59,81,6,-12,2
1600853550.6382947,59,81,6,-12,2
1600853550.6587296,59,81,6,-12,2
1600853550.680035,58,82,6,-12,2
1600853550.7009666,57,82,6,-12,2
1600853550.7220373,57,82,6,-12,2
1600853550.743204,56,83,6,-12,2
1600853550.764415,56,83,6,-12,2
1600853550.7854831,56,83,6,-12,2
1600853550.8060577,56,83,6,-12,2
1600853550.8269422,55,83,6,-12,2
1600853550.8482203,55,83,6,-12,2
1600853550.8692193,55,84,6,-12,2
1600853550.8901637,55,84,6,-12,2
1600853550.911127,55,84,6,-12,2
1600853550.932541,54,84,6,-12,2
1600853550.953313,54,84,6,-12,2
1600853550.9739451,54,84,6,-12,2
1600853550.995278,54,84,6,-12,2
1600853551.0161042,54,84,6,-12,2
1600853551.0366347,54,84,6,-12,2
1600853551.0575714,54,84,6,-12,2
1600853551.0782416,54,84,6,-12,2
1600853551.6012719,55,79,5,-11,2
1600853555.123859,42,62,3,167,3
1600853555.144547,42,62,3,167,3
1600853555.165545,43,62,3,167,3
1600853555.1869998,43,62,3,167,3
1600853555.2086666,43,61,3,167,3
1600853555.229773,44,61,3,167,3
1600853555.2506201,44,60,3,167,3
1600853555.2713704,44,60,3,167,3
1600853555.2927263,44,60,3,167,3
1600853555.3135498,44,60,3,167,3
1600853555.3341002,44,60,3,167,3
1600853555.3548672,44,60,3,167,3
1600853555.3753426,44,60,3,167,3
1600853555.3958583,44,60,3,167,3
1600853555.417638,44,61,3,167,3
1600853555.4381504,45,60,3,167,3
1600853555.458534,45,60,3,167,3
1600853555.4796557,45,60,3,167,3
1600853555.5006495,46,60,3,167,3
1600853555.5215492,46,60,3,167,3
1600853555.5426583,47,60,3,167,3
1600853555.5632777,47,60,3,167,3
1600853555.5847154,47,60,3,167,3
1600853555.6059277,48,60,3,167,3
1600853555.62722,48,60,3,167,3
1600853555.6485162,48,60,3,167,3
1600853555.669355,48,60,3,167,3
1600853555.690331,48,60,3,167,3
1600853555.7113423,48,59,3,167,3
1600853555.732573,48,59,3,167,3
1600853555.7532923,48,59,3,167,3
1600853555.7737985,48,59,3,167,3
1600853555.7955253,47,59,4,166,3
1600853555.817375,47,59,4,166,3
1600853555.838374,46,58,4,166,3
1600853555.8587987,46,58,4,166,3
1600853555.879796,45,58,4,166,3
1600853555.9014862,44,58,4,166,3
1600853555.9223557,44,57,5,165,3
1600853555.9429424,43,57,5,165,3
1600853555.9638062,42,57,6,164,3
1600853555.9846966,42,56,6,164,3
1600853556.0057442,41,56,7,163,3
1600853556.0267427,41,56,8,162,3
1600853556.0475695,40,55,8,162,3
1600853556.0682926,39,54,9,161,3
1600853556.0891323,38,54,9,161,3
1600853556.109614,37,54,9,161,3
1600853556.1306858,36,53,10,160,3
1600853556.152518,36,53,10,160,3
1600853556.1733358,35,52,11,159,3
1600853556.194471,34,52,11,159,3
1600853556.2159216,33,52,13,157,3
1600853556.2367287,32,52,13,157,3
1600853556.257922,32,52,16,154,3
1600853556.27848,30,52,17,153,3
1600853556.299106,28,52,18,152,3
1600853556.3212972,26,53,20,150,3
1600853556.3420532,24,54,22,148,3
1600853556.362894,23,55,23,147,3
1600853556.384155,22,57,26,144,3
1600853556.4049668,21,58,27,143,3
1600853556.4257576,18,61,31,139,3
1600853556.4466202,17,62,33,137,3
1600853556.4675908,16,64,34,136,3
1600853556.4884858,13,68,38,132,3
1600853556.509412,13,69,40,130,3
1600853556.530379,11,73,42,128,3
1600853556.551021,10,74,43,127,3
1600853556.5716572,11,78,46,124,3
1600853556.5927477,11,82,48,122,3
1600853556.613593,12,87,50,120,3
1600853556.635408,12,89,51,119,3
1600853556.6564353,15,93,53,117,3
1600853556.6771083,18,99,56,114,3
1600853556.6981196,20,102,58,112,3
1600853556.7190292,24,107,60,110,3
1600853556.7400203,27,112,64,106,3
1600853556.761315,28,114,65,105,3
1600853556.7820687,32,120,67,103,3
1600853556.8034732,36,125,69,101,3
1600853556.8241243,40,131,71,99,3
1600853556.845042,42,134,72,98,3
1600853556.8656685,47,139,74,96,3
1600853556.8861873,49,141,75,95,3
1600853556.9080167,54,147,78,92,3
1600853556.928962,59,151,80,90,3
1600853556.9496145,61,154,80,90,3
1600853556.9708796,66,158,82,88,3
1600853556.9925232,71,162,84,86,3
1600853557.013162,74,165,85,85,3
1600853557.0344121,79,169,87,83,3
1600853557.0552478,84,173,89,81,3
1600853557.0761414,87,175,90,80,3
1600853557.0970993,91,179,92,78,3
1600853557.118064,95,183,94,76,3
1600853557.1391304,97,185,95,75,3
1600853557.1601255,102,189,97,73,3
1600853557.1812394,105,192,98,72,3
1600853557.202158,108,195,100,70,3
1600853557.2235277,109,197,101,69,3
1600853557.2445748,111,200,102,68,3
1600853557.265546,112,202,103,67,3
1600853557.2862842,113,203,104,66,3
1600853557.3075724,115,206,105,65,3
1600853557.3286097,119,209,108,62,3
1600853557.349932,119,209,108,62,3
1600853557.370997,120,213,109,61,3
1600853557.3926709,120,216,110,60,3
1600853557.4132566,120,217,111,59,3
1600853557.4344146,120,220,112,58,3
1600853557.4553773,119,221,113,57,3
1600853557.4759052,119,225,116,54,3
1600853557.4966807,117,227,117,53,3
1600853557.517391,117,229,119,51,3
1600853557.537992,115,232,120,50,3
1600853557.5588963,115,234,121,49,3
1600853557.5796473,114,235,122,48,3
1600853557.6006758,113,238,124,46,3
1600853557.6220005,113,242,127,43,3
1600853557.6427069,112,245,129,41,3
1600853557.663107,111,246,130,40,3
1600853557.6842723,111,250,133,37,3
1600853557.705301,111,253,136,34,3
1600853557.7269547,112,257,137,33,3
1600853557.748208,112,258,138,32,3
1600853557.769143,111,260,140,30,3
1600853557.790347,112,262,141,29,3
1600853557.8116183,112,263,143,27,3
1600853557.8328702,112,264,144,26,3
1600853557.8536837,113,265,146,24,3
1600853557.8745644,113,265,147,23,3
1600853557.8958154,113,265,148,22,3
1600853557.9167655,112,265,149,21,3
1600853557.9377415,112,266,149,21,3
1600853557.9589005,112,265,150,20,3
1600853557.979986,111,265,151,19,3
1600853558.001181,110,264,151,19,3
1600853558.022426,110,263,152,18,3
1600853558.043418,109,262,152,18,3
1600853558.0645888,108,262,153,17,3
1600853558.085428,107,261,153,17,3
1600853558.1067884,106,260,153,17,3
1600853558.1278882,105,259,153,17,3
1600853558.1488278,105,259,153,17,3
1600853558.1697571,104,258,153,17,3
1600853558.190704,103,257,153,17,3
1600853558.211647,103,257,153,17,3
1600853558.2325876,103,255,153,17,3
1600853558.2535415,103,253,153,17,3
1600853558.2744796,103,253,153,17,3
1600853558.2954235,103,250,154,16,3
1600853558.3163714,103,248,154,16,3
1600853558.3373117,104,246,155,15,3
1600853558.3582556,105,245,155,15,3
1600853558.3791995,105,243,156,14,3
1600853558.4001439,106,240,157,13,3
1600853558.4210904,107,239,157,13,3
1600853558.442032,108,237,158,12,3
1600853558.4629762,109,235,158,12,3
1600853558.4839232,109,234,159,11,3
1600853558.5048633,109,232,159,11,3
1600853558.5258083,110,230,160,10,3
1600853558.546751,110,229,160,10,3
1600853558.5676951,111,227,160,10,3
1600853558.5886385,112,226,160,10,3
1600853558.609588,112,225,160,10,3
1600853558.630479,113,224,160,10,3
1600853558.6514537,113,224,160,10,3
1600853558.672399,114,223,160,10,3
1600853558.6933415,114,223,160,10,3
1600853558.7142866,113,223,160,10,3
1600853558.7352338,113,223,160,10,3
1600853558.7561781,113,223,160,10,3
1600853558.7771232,114,224,159,11,3
1600853558.7980661,114,224,159,11,3
1600853558.8190262,114,224,159,11,3
1600853558.8399684,114,225,159,11,3
1600853558.8609111,115,226,159,11,3
1600853558.8818593,115,227,159,11,3
1600853558.9028056,116,228,159,11,3
1600853558.923742,116,229,159,11,3
1600853558.9446754,116,230,159,11,3
1600853558.9656174,117,231,159,11,3
1600853558.9865265,117,232,160,10,3
1600853559.007515,117,233,160,10,3
1600853559.0284495,118,234,160,10,3
1600853559.049397,118,234,160,10,3
1600853559.0703492,118,235,160,10,3
1600853559.0912814,118,235,161,9,3
1600853559.112226,119,235,161,9,3
1600853559.1331336,119,236,161,9,3
1600853559.1540954,119,236,161,9,3
1600853559.1750057,119,236,161,9,3
1600853559.1954966,119,236,161,9,3
1600853559.2168467,119,236,161,9,3
1600853559.237611,119,237,161,9,3
1600853559.2585528,118,237,161,9,3
1600853559.2789829,118,237,161,9,3
1600853559.3002164,118,237,161,9,3
1600853559.3210595,118,238,161,9,3
1600853559.3416815,118,238,161,9,3
1600853559.3626666,117,237,161,9,3
1600853559.383318,117,237,161,9,3
1600853559.4044347,117,237,161,9,3
1600853559.4254305,117,237,161,9,3
1600853559.4460106,117,236,161,9,3
1600853559.4666927,117,236,161,9,3
1600853559.4879704,118,236,161,9,3
1600853559.509044,118,235,161,9,3
1600853559.5296474,118,235,161,9,3
1600853559.5509813,118,234,161,9,3
1600853559.5720081,118,234,161,9,3
1600853559.592501,119,233,161,9,3
1600853560.115467,126,229,161,9,3
1600853563.6383355,120,225,161,-150,4
1600853563.6592708,121,225,161,-150,4
1600853563.6799712,121,225,161,-150,4
1600853563.7008553,122,225,161,-150,4
1600853563.7218022,122,225,161,-150,4
1600853563.7427945,122,225,161,-150,4
1600853563.7638006,123,225,161,-150,4
1600853563.78465,123,225,161,-150,4
1600853563.8060143,123,225,161,-150,4
1600853563.8267803,123,225,161,-150,4
1600853563.8472433,124,225,161,-150,4
1600853563.8681674,124,225,161,-150,4
1600853563.889805,124,225,161,-150,4
1600853563.91068,125,225,161,-150,4
1600853563.9317846,125,225,161,-150,4
1600853563.9522946,126,225,161,-150,4
1600853563.9729795,126,225,161,-150,4
1600853563.9942987,126,225,162,-151,4
1600853564.0160153,126,224,162,-151,4
1600853564.0365522,127,224,161,-150,4
1600853564.0578177,127,224,162,-151,4
1600853564.0789642,127,224,161,-150,4
1600853564.1000059,128,224,161,-150,4
1600853564.121682,128,223,161,-150,4
1600853564.1421459,128,223,161,-150,4
1600853564.1625395,128,223,161,-150,4
1600853564.183565,128,223,161,-150,4
1600853564.204324,128,223,161,-150,4
1600853564.225321,127,223,160,-149,4
1600853564.2464523,127,223,159,-148,4
1600853564.267119,127,223,158,-147,4
1600853564.28757,126,223,157,-146,4
1600853564.3084362,126,224,157,-146,4
1600853564.3289874,125,224,156,-145,4
1600853564.3508055,124,225,155,-144,4
1600853564.3717906,123,225,154,-143,4
1600853564.3926165,122,226,153,-142,4
1600853564.4134145,121,227,152,-141,4
1600853564.4340196,121,228,152,-141,4
1600853564.4554603,120,229,151,-140,4
1600853564.4764893,119,231,150,-139,4
1600853564.4975722,118,232,149,-138,4
1600853564.5184562,117,233,148,-137,4
1600853564.5389566,117,235,148,-137,4
1600853564.5604925,116,236,147,-136,4
1600853564.5814524,114,238,145,-134,4
1600853564.602246,113,239,144,-133,4
1600853564.6230686,112,240,143,-132,4
1600853564.6440964,111,241,142,-131,4
1600853564.6648247,109,242,141,-130,4
1600853564.685546,108,243,141,-130,4
1600853564.7065382,107,244,140,-129,4
1600853564.727531,106,244,139,-128,4
1600853564.748798,104,245,138,-127,4
1600853564.7696896,102,246,137,-126,4
1600853564.791,100,247,135,-124,4
1600853564.8115141,99,248,135,-124,4
1600853564.8328383,97,249,134,-123,4
1600853564.8538182,95,250,132,-121,4
1600853564.8748558,94,251,131,-120,4
1600853564.8960655,93,251,130,-119,4
1600853564.9169664,91,252,128,-117,4
1600853564.937514,91,253,127,-116,4
1600853564.959324,89,253,125,-114,4
1600853564.980321,89,254,123,-112,4
1600853565.0013237,88,254,122,-111,4
1600853565.0224936,89,253,121,-110,4
1600853565.043413,88,254,118,-107,4
1600853565.0640726,90,253,116,-105,4
1600853565.0851061,90,253,115,-104,4
1600853565.1064508,91,252,113,-102,4
1600853565.128086,92,251,110,-99,4
1600853565.1486454,92,250,109,-98,4
1600853565.1696458,95,249,107,-96,4
1600853565.1903422,96,248,104,-93,4
1600853565.2113187,97,247,103,-92,4
1600853565.2321658,99,245,100,-89,4
1600853565.2529888,101,245,96,-85,4
1600853565.2738402,102,244,95,-84,4
1600853565.2951949,105,243,92,-81,4
1600853565.316576,108,242,88,-77,4
1600853565.3376179,109,240,88,-77,4
1600853565.3587046,112,238,85,-74,4
1600853565.379538,115,237,82,-71,4
1600853565.400117,117,234,78,-67,4
1600853565.4208124,118,232,76,-65,4
1600853565.4416573,120,229,72,-61,4
1600853565.4625063,121,226,69,-58,4
1600853565.4837708,122,225,67,-56,4
1600853565.5052476,125,222,64,-53,4
1600853565.52611,125,220,63,-52,4
1600853565.546477,127,217,60,-49,4
1600853565.5675616,129,215,56,-45,4
1600853565.5882995,129,214,54,-43,4
1600853565.6092527,131,211,52,-41,4
1600853565.6302042,132,208,50,-39,4
1600853565.6505716,132,206,49,-38,4
1600853565.6712644,133,203,47,-36,4
1600853565.6923242,133,198,45,-34,4
1600853565.712791,133,195,44,-33,4
1600853565.7340527,133,191,42,-31,4
1600853565.7546203,133,186,41,-30,4
1600853565.7760916,133,183,40,-29,4
